provider,locale,category,publishedAt,title,link,sourceName,language,description
google,tr,finance,2026-04-22T02:27:25Z,"Nektar, hisse başına 92 dolardan 325 milyon dolarlık hisse arzını fiyatladı Yazar Investing.com - Investing.com Türkiye",https://news.google.com/rss/articles/CBMiwwFBVV95cUxNeUxULVRKLVE1dXcyU0trTmhjQUVOZXpFQTVyNEVYbk9HUlFnVWNIR1hqNFNzRmhFM0ZlWnVYN2RyR2hseGpNR1ViT01nTzl2UXZsT0hIT3AzZzBZdkR5cS1aazVhaENfVndZdjQtU0JiUUFwWGFMbjhkenJ4Rk9Uc0xOcmhFd1FSTnJIVHAtV0NnZUtSMUJzZENIb3NMUmxlWl9LTVpza0x2bFU5U3pnOTc4TDFCajRjNDFaNl9IeDI2LXc?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMiwwFBVV95cUxNeUxULVRKLVE1dXcyU0trTmhjQUVOZXpFQTVyNEVYbk9HUlFnVWNIR1hqNFNzRmhFM0ZlWnVYN2RyR2hseGpNR1ViT01nTzl2UXZsT0hIT3AzZzBZdkR5cS1aazVhaENfVndZdjQtU0JiUUFwWGFMbjhkenJ4Rk9Uc0xOcmhFd1FSTnJIVHAtV0NnZUtSMUJzZENIb3NMUmxlWl9LTVpza0x2bFU5U3pnOTc4TDFCajRjNDFaNl9IeDI2LXc?oc=5"" target=""_blank"">Nektar, hisse başına 92 dolardan 325 milyon dolarlık hisse arzını fiyatladı Yazar Investing.com</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,tr,finance,2026-04-22T02:22:50Z,Fold Holdings CFO’su Wolfe 354 dolar değerinde hisse sattı Yazar Investing.com - Investing.com Türkiye,https://news.google.com/rss/articles/CBMivAFBVV95cUxPc2hYZ01yZmo4SGJQNjFEbng0WmxyMVJvSHctZXl6RGFKMUJWQjIwWFhhbWFtYjdqYjdYaW9pVl96d0h6NHRKRjBnR3lUa181V2l2NmdGaXFPeVZxTklvOGhyZmNNZ2RTNGZ6Zk9WNzVNXzhpbTlEUk9UTlNxOFRhTnVyMEZBWnh5VjdRbFUzLTVRa3hsdzNIUG1sWWFIZ3hsMkNYVG9GZk5HNEltTkVFQkN4Z2t1ZGhla2dVZg?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMivAFBVV95cUxPc2hYZ01yZmo4SGJQNjFEbng0WmxyMVJvSHctZXl6RGFKMUJWQjIwWFhhbWFtYjdqYjdYaW9pVl96d0h6NHRKRjBnR3lUa181V2l2NmdGaXFPeVZxTklvOGhyZmNNZ2RTNGZ6Zk9WNzVNXzhpbTlEUk9UTlNxOFRhTnVyMEZBWnh5VjdRbFUzLTVRa3hsdzNIUG1sWWFIZ3hsMkNYVG9GZk5HNEltTkVFQkN4Z2t1ZGhla2dVZg?oc=5"" target=""_blank"">Fold Holdings CFO’su Wolfe 354 dolar değerinde hisse sattı Yazar Investing.com</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,tr,finance,2026-04-22T02:22:50Z,Fold Holdings CTO’su hisse satışı gerçekleştirdi Yazar Investing.com - Investing.com Türkiye,https://news.google.com/rss/articles/CBMirgFBVV95cUxNc2FybWF3azBieGJybGxlY1NXUHUxV2pwazdDNE83ZVY3OUNrOUlfY3g3RXY1RWJmbjNIZ1I1TzBzOENqd1NZUnJqMHc1TTdDTGk4NlVCaWxfLXhaRWpQcEJkOTZJTURrbWtwbUpKcHFfeVZJX3p1V0QyX2paQ0hvTDIwdVVFUXlJaHlIeG0yZjJqSDdlR0VLQmhMdkNhclJQX0pQSTlqNWltbXpEMmc?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMirgFBVV95cUxNc2FybWF3azBieGJybGxlY1NXUHUxV2pwazdDNE83ZVY3OUNrOUlfY3g3RXY1RWJmbjNIZ1I1TzBzOENqd1NZUnJqMHc1TTdDTGk4NlVCaWxfLXhaRWpQcEJkOTZJTURrbWtwbUpKcHFfeVZJX3p1V0QyX2paQ0hvTDIwdVVFUXlJaHlIeG0yZjJqSDdlR0VLQmhMdkNhclJQX0pQSTlqNWltbXpEMmc?oc=5"" target=""_blank"">Fold Holdings CTO’su hisse satışı gerçekleştirdi Yazar Investing.com</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,tr,finance,2026-04-22T01:23:09Z,Photronics başkan yardımcısı Rui Zhang 212.765 dolar değerinde hisse sattı - Investing.com Türkiye,https://news.google.com/rss/articles/CBMizgFBVV95cUxPUk5OYXBGUUt6UGJibUpNUzkwNlY1ajhjUWU3UFdHMnNsWHNmTWVXSGxFdVVTQnBlVHBCM0dSN252Qi1CNWNCRUlhWkR2azl5SzZoTTlGekJpallrdm93YmNLSUtkWVRPRUxWem40MEtjczFmbGFzZ0h2OWFiU1FwZE5tbkJQWVg5dVF1dTF4elNZWGVVNWJmTC1ZbF9Vby1uR1Y5NlpBdWVCZGVXYXcxSnBIUm1DRlRJVEhwSkdzLWJ0SXp3Z3hRWUxwTXpodw?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMizgFBVV95cUxPUk5OYXBGUUt6UGJibUpNUzkwNlY1ajhjUWU3UFdHMnNsWHNmTWVXSGxFdVVTQnBlVHBCM0dSN252Qi1CNWNCRUlhWkR2azl5SzZoTTlGekJpallrdm93YmNLSUtkWVRPRUxWem40MEtjczFmbGFzZ0h2OWFiU1FwZE5tbkJQWVg5dVF1dTF4elNZWGVVNWJmTC1ZbF9Vby1uR1Y5NlpBdWVCZGVXYXcxSnBIUm1DRlRJVEhwSkdzLWJ0SXp3Z3hRWUxwTXpodw?oc=5"" target=""_blank"">Photronics başkan yardımcısı Rui Zhang 212.765 dolar değerinde hisse sattı</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,tr,finance,2026-04-22T01:23:09Z,Planet 13 operasyon başkan yardımcısı 4.904 dolarlık hisse sattı Yazar Investing.com - Investing.com Türkiye,https://news.google.com/rss/articles/CBMivwFBVV95cUxORlE1UGJrV1pZdkMxZDlVaTZJOEk5Y21UODZOVS14Yjc1c1psSy1vSkpQUk9aVTBfc05RYldYdHBLbkRmdzU5YnhCUnVMZGIySXpmRDA3cHBCNUtSbWhyRkxwVUJpbHAzMWJ0UDBneENJdWRqN2NkcWVhbG5LQ0ZpdlNCSWlUXzZRNmh2aUJVNmhGeFlmX1JHUkUwdXcxb2pRbHIxV3hBRXU0LU9UeVBZMkdnMXF2bk8xWGw5YU1nQQ?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMivwFBVV95cUxORlE1UGJrV1pZdkMxZDlVaTZJOEk5Y21UODZOVS14Yjc1c1psSy1vSkpQUk9aVTBfc05RYldYdHBLbkRmdzU5YnhCUnVMZGIySXpmRDA3cHBCNUtSbWhyRkxwVUJpbHAzMWJ0UDBneENJdWRqN2NkcWVhbG5LQ0ZpdlNCSWlUXzZRNmh2aUJVNmhGeFlmX1JHUkUwdXcxb2pRbHIxV3hBRXU0LU9UeVBZMkdnMXF2bk8xWGw5YU1nQQ?oc=5"" target=""_blank"">Planet 13 operasyon başkan yardımcısı 4.904 dolarlık hisse sattı Yazar Investing.com</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,tr,finance,2026-04-22T01:23:08Z,Natera’nın kurucu ortağı Sheena Jonathan 299.440 dolar değerinde hisse sattı - Investing.com Türkiye,https://news.google.com/rss/articles/CBMi0AFBVV95cUxNU3lZTk1Dc0RzRXBDRDJ5amgyV2RUVjU3NDc1dUZCQUplRkdNc2JhYmtYcEVyc3o2RmFTSk01SFg4dV8xOFI2b0ZOS01iei1fNUdkelQyNHdsemhSR1BwNDhJTXIwN1VNSl81UTd2WS0yYVh4QnM3TG9FTExxeVptbjFGeDItSzAwRTNFdWVYT28xUU5HUUc3c2xVLXhSMklKSkJZSXV2MUpIdmJyRFhRZTVKT3dkWFVhbGZONjNtVGFWTGJXWHlJYzBnM0lCZG96?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMi0AFBVV95cUxNU3lZTk1Dc0RzRXBDRDJ5amgyV2RUVjU3NDc1dUZCQUplRkdNc2JhYmtYcEVyc3o2RmFTSk01SFg4dV8xOFI2b0ZOS01iei1fNUdkelQyNHdsemhSR1BwNDhJTXIwN1VNSl81UTd2WS0yYVh4QnM3TG9FTExxeVptbjFGeDItSzAwRTNFdWVYT28xUU5HUUc3c2xVLXhSMklKSkJZSXV2MUpIdmJyRFhRZTVKT3dkWFVhbGZONjNtVGFWTGJXWHlJYzBnM0lCZG96?oc=5"" target=""_blank"">Natera’nın kurucu ortağı Sheena Jonathan 299.440 dolar değerinde hisse sattı</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,tr,finance,2026-04-22T00:53:07Z,"Trump İran ateşkesini uzattı, ABD hisse senetleri yükseldi - Investing.com Türkiye",https://news.google.com/rss/articles/CBMisgFBVV95cUxPVGpvbm5JQklwYlU3YVRzN3hmdnRqeXlpam00WDc4SFNiUzM2STc4VEFtUjZSeTh6YThIcnM5Q0Nha3EtZ0ZBZG9SUEZWUTlCLUlTVmw0YnpEWEoxUUxLS0hCbWRSNU5MZ0czelZ6bkl1VmJacWtyQU1WWHdLUDhtTjRuVmtXeDdORi1IOE1wX01yTU9rcnhzZVA1TEk3VThabFBPQUkzM0VpZTdWN05UMkZ3?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMisgFBVV95cUxPVGpvbm5JQklwYlU3YVRzN3hmdnRqeXlpam00WDc4SFNiUzM2STc4VEFtUjZSeTh6YThIcnM5Q0Nha3EtZ0ZBZG9SUEZWUTlCLUlTVmw0YnpEWEoxUUxLS0hCbWRSNU5MZ0czelZ6bkl1VmJacWtyQU1WWHdLUDhtTjRuVmtXeDdORi1IOE1wX01yTU9rcnhzZVA1TEk3VThabFBPQUkzM0VpZTdWN05UMkZ3?oc=5"" target=""_blank"">Trump İran ateşkesini uzattı, ABD hisse senetleri yükseldi</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,en,finance,2026-04-22T00:47:17Z,Rep Sheila Cherfilus-McCormick resigns from Congress after criminal charges - BBC,https://news.google.com/rss/articles/CBMiWkFVX3lxTE5Vam1fdnhBYlliVjE1cGdYdW5jd1JjOEpWOTZRZTNNeVRTWktVR1ZsM1pZX1VoNm5zUXJpVHNVOE8tbk5zMzdUVWd0RGJTWFFZdzF6ckg1TUVWdw?oc=5,BBC,unknown,"<a href=""https://news.google.com/rss/articles/CBMiWkFVX3lxTE5Vam1fdnhBYlliVjE1cGdYdW5jd1JjOEpWOTZRZTNNeVRTWktVR1ZsM1pZX1VoNm5zUXJpVHNVOE8tbk5zMzdUVWd0RGJTWFFZdzF6ckg1TUVWdw?oc=5"" target=""_blank"">Rep Sheila Cherfilus-McCormick resigns from Congress after criminal charges</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BBC</font>"
yahoo,en,finance,2026-04-22T00:37:00Z,Warren Buffett dumped 77% of Amazon to buy surging media stock,https://finance.yahoo.com/markets/stocks/articles/warren-buffett-dumped-77-amazon-003700673.html,TheStreet,en,
google,tr,finance,2026-04-22T00:27:00Z,"HIVE Digital, %0 faizle 115 milyon dolarlık tahvil ihracını tamamladı Yazar Investing.com - Investing.com Türkiye",https://news.google.com/rss/articles/CBMiuwFBVV95cUxQQ3FxaDBxLUtDR25TODNaTFVYUGhWR04xRW42TUd3S3NrbVhNTC1GXzhicWNuM19jUkc2UnNMWW9XVjhXaTV1YjV6RUhlbmlqXy1ybElMX3J4bkwxdk0weVhBVmtOTzFRYjdNY3VsdDZnbDh6OVRlall5VGJiZHNmNWY4dWxzWW5jdkZLVHZWWm5EcncwMy16UXJqTkZEd244OXBUdTlTRmZ2X1BsZnZnNEVrMFVvYU03Ykdj?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMiuwFBVV95cUxQQ3FxaDBxLUtDR25TODNaTFVYUGhWR04xRW42TUd3S3NrbVhNTC1GXzhicWNuM19jUkc2UnNMWW9XVjhXaTV1YjV6RUhlbmlqXy1ybElMX3J4bkwxdk0weVhBVmtOTzFRYjdNY3VsdDZnbDh6OVRlall5VGJiZHNmNWY4dWxzWW5jdkZLVHZWWm5EcncwMy16UXJqTkZEd244OXBUdTlTRmZ2X1BsZnZnNEVrMFVvYU03Ykdj?oc=5"" target=""_blank"">HIVE Digital, %0 faizle 115 milyon dolarlık tahvil ihracını tamamladı Yazar Investing.com</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,tr,finance,2026-04-22T00:26:58Z,"CrowdStrike CEO’su George Kurtz 2,13 milyon dolarlık hisse sattı - Investing.com Türkiye",https://news.google.com/rss/articles/CBMiwgFBVV95cUxOeFFaOTEyQmZEWjNfel9uamw2TWdJQzdjR2dSaVJGRURqX1B4ei0wZGdBSFhGbjhNZ1FrdFl6cnh2OFhKYU5PLVVXUkdyMERuV1YzaDFjeHo5M2k2Z29kcUhfbGM1Ukpjd1paNkdfdW5jejBxdl8xNnVWbDhLdFJVcXkxRkRhZ0I0czNsTTJ4Z0J2OHBJS2pfaHZfcktSVHFNemNQemd3NUdXUnVWU0xKYnUzNzI5clNBT2c3Wm5PRzhtQQ?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMiwgFBVV95cUxOeFFaOTEyQmZEWjNfel9uamw2TWdJQzdjR2dSaVJGRURqX1B4ei0wZGdBSFhGbjhNZ1FrdFl6cnh2OFhKYU5PLVVXUkdyMERuV1YzaDFjeHo5M2k2Z29kcUhfbGM1Ukpjd1paNkdfdW5jejBxdl8xNnVWbDhLdFJVcXkxRkRhZ0I0czNsTTJ4Z0J2OHBJS2pfaHZfcktSVHFNemNQemd3NUdXUnVWU0xKYnUzNzI5clNBT2c3Wm5PRzhtQQ?oc=5"" target=""_blank"">CrowdStrike CEO’su George Kurtz 2,13 milyon dolarlık hisse sattı</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,en,finance,2026-04-21T23:57:51Z,Why Dell (DELL) Stock Is Up Today - Yahoo Finance,https://news.google.com/rss/articles/CBMilAFBVV95cUxObHFITFBMcldmUXdQYzBSNWZkZlA1cEJOOU5KX3R2NXJPNUk3SURGWDVCY1NtTHUxZ3Q3Yk9DUHdRU1htZURRS19jZVJhNkU3UEdacmxldmVqQXFFQ0pYdXA1dm11WDB6LVlDNld6c2c5VmNQWVZfdUs2RU9XSzRoeVRkVWZNRVJwVURvLVFjZDk2azha?oc=5,Yahoo Finance,en,"<a href=""https://news.google.com/rss/articles/CBMilAFBVV95cUxObHFITFBMcldmUXdQYzBSNWZkZlA1cEJOOU5KX3R2NXJPNUk3SURGWDVCY1NtTHUxZ3Q3Yk9DUHdRU1htZURRS19jZVJhNkU3UEdacmxldmVqQXFFQ0pYdXA1dm11WDB6LVlDNld6c2c5VmNQWVZfdUs2RU9XSzRoeVRkVWZNRVJwVURvLVFjZDk2azha?oc=5"" target=""_blank"">Why Dell (DELL) Stock Is Up Today</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>"
google,tr,finance,2026-04-21T23:36:27Z,"Aehr Test Systems yöneticisi Scott Gates 5,66 milyon dolarlık hisse sattı - Investing.com Türkiye",https://news.google.com/rss/articles/CBMizwFBVV95cUxQWHN5WVhaQW8zcmpHalptTkZCeVpkTXQzQlFrMmdGbjZuYXowdzAyV2xhNnZMd2c4Y2IwV0lOYnROelE2dGZvX3p4RjltRzJlWGxFRVNDcTA4V2tSaWtiWHBGR1Q3Qk40bVFaRm1tMUdBMFZNRU40WG50VURjY01Wenk5b1l1RWJZbHAwdWdsZ1dHUVhKTVVwNElZenloa290a1RQZ2ctTFB1anNSYkx4ZU84OEFxdnJYemJQRUJxdEdWeTJDSkhERXVodTM2MTg?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMizwFBVV95cUxQWHN5WVhaQW8zcmpHalptTkZCeVpkTXQzQlFrMmdGbjZuYXowdzAyV2xhNnZMd2c4Y2IwV0lOYnROelE2dGZvX3p4RjltRzJlWGxFRVNDcTA4V2tSaWtiWHBGR1Q3Qk40bVFaRm1tMUdBMFZNRU40WG50VURjY01Wenk5b1l1RWJZbHAwdWdsZ1dHUVhKTVVwNElZenloa290a1RQZ2ctTFB1anNSYkx4ZU84OEFxdnJYemJQRUJxdEdWeTJDSkhERXVodTM2MTg?oc=5"" target=""_blank"">Aehr Test Systems yöneticisi Scott Gates 5,66 milyon dolarlık hisse sattı</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,tr,finance,2026-04-21T23:36:27Z,"Astera Labs CEO’su 57,8 milyon dolarlık hisse sattı Yazar Investing.com - Investing.com Türkiye",https://news.google.com/rss/articles/CBMisAFBVV95cUxQbjRwdzE1M2x5d3dianRRTWVmZWh0cjE4VEtwZkRfbmNSVkU0b0xRUExDalRKNFFfQUs3Q0dFcEdRa3J6YW5CSWJ3QXllcVFwREJnb01RTnVFRkVpUmp6cDY4bG9wWDBfcUVjdGRoTGR5T2hSVU9DVjRtc1lpZ3M3V1pIcG1tczFiRDY4NW9jVG1IMG4xOGkxNmZOc2t2NlpVWHRlVmgyT1VwdndSdnloMA?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMisAFBVV95cUxQbjRwdzE1M2x5d3dianRRTWVmZWh0cjE4VEtwZkRfbmNSVkU0b0xRUExDalRKNFFfQUs3Q0dFcEdRa3J6YW5CSWJ3QXllcVFwREJnb01RTnVFRkVpUmp6cDY4bG9wWDBfcUVjdGRoTGR5T2hSVU9DVjRtc1lpZ3M3V1pIcG1tczFiRDY4NW9jVG1IMG4xOGkxNmZOc2t2NlpVWHRlVmgyT1VwdndSdnloMA?oc=5"" target=""_blank"">Astera Labs CEO’su 57,8 milyon dolarlık hisse sattı Yazar Investing.com</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,tr,finance,2026-04-21T23:24:22Z,"Arista Networks CTO’su 9,47 milyon dolarlık hisse sattı Yazar Investing.com - Investing.com Türkiye",https://news.google.com/rss/articles/CBMitgFBVV95cUxOczY5Tm13OF9zelBaQVNaR1oyN2RITkc5YS1VTzc1NHl2MkZ4WjJSVlZXYldvRS1aTkdVTlJFYTVzWC05T1JzZzcyMU04ZHQ2ei1sTEo5RXNYTU04Rk9qTDg5NTF4a2ZnOEU0Y09rNU9QNm9zY3dCbi10NHBhdEozQm15TjNiX21KRUdBTkt1TERaQTVmQXFCVG9TTXViaHpCUGprcjNGaDRHNkhoUGJDSHplUzItQQ?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMitgFBVV95cUxOczY5Tm13OF9zelBaQVNaR1oyN2RITkc5YS1VTzc1NHl2MkZ4WjJSVlZXYldvRS1aTkdVTlJFYTVzWC05T1JzZzcyMU04ZHQ2ei1sTEo5RXNYTU04Rk9qTDg5NTF4a2ZnOEU0Y09rNU9QNm9zY3dCbi10NHBhdEozQm15TjNiX21KRUdBTkt1TERaQTVmQXFCVG9TTXViaHpCUGprcjNGaDRHNkhoUGJDSHplUzItQQ?oc=5"" target=""_blank"">Arista Networks CTO’su 9,47 milyon dolarlık hisse sattı Yazar Investing.com</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,tr,finance,2026-04-21T23:16:30Z,Mara Holdings CEO’su 321.258 dolar değerinde hisse sattı Yazar Investing.com - Investing.com Türkiye,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPUk9qVlhicXpxX2VQWWdVQ05CblFFdEdhVkJiNmZacnNjMi00bXVHbUI3UGkwWTFRQ0NKZWQwRHdiS3M4RnF4cC1rVGpRbkQ4OF8zaGhQQmFHVHpCMkt2c1FlSDJpUnRTbGdyMzAwWVR3NURqUnU4WWdnTzJYQTllQjdiLWhWeldPb3paQzBXUFhVdU9YU1BrbnlXSml3aTBMT0hEYXloU1pSVVV1YW1FRzRTRjBOcU9i?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMiuAFBVV95cUxPUk9qVlhicXpxX2VQWWdVQ05CblFFdEdhVkJiNmZacnNjMi00bXVHbUI3UGkwWTFRQ0NKZWQwRHdiS3M4RnF4cC1rVGpRbkQ4OF8zaGhQQmFHVHpCMkt2c1FlSDJpUnRTbGdyMzAwWVR3NURqUnU4WWdnTzJYQTllQjdiLWhWeldPb3paQzBXUFhVdU9YU1BrbnlXSml3aTBMT0hEYXloU1pSVVV1YW1FRzRTRjBOcU9i?oc=5"" target=""_blank"">Mara Holdings CEO’su 321.258 dolar değerinde hisse sattı Yazar Investing.com</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,tr,finance,2026-04-21T23:16:20Z,Mara Holdings’in genel danışmanı 505.080 dolarlık hisse sattı Yazar Investing.com - Investing.com Türkiye,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPNUNleXdJZm5HRWZsaW1MaldUUGpJREZJQjNtYWFHSVpfSEFQc2JCZFFuX2lndS1pX0lWckRQbWd0NEltdC05SlFMMGJCNmt5OG0wbHRSY05pT3Q3V2Y2SmhRdU5BczI3RnE0Um94T19Zem4xU0VvdG5ySXIxYUZScTVvbnpiRlBLb2xVeFNZbU0wUnhfaVVZOEx0M0ltdmtVQUVKT0VuaGtZbndRQUlRLUJ2a3B2MnNtN3dB?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMiuwFBVV95cUxPNUNleXdJZm5HRWZsaW1MaldUUGpJREZJQjNtYWFHSVpfSEFQc2JCZFFuX2lndS1pX0lWckRQbWd0NEltdC05SlFMMGJCNmt5OG0wbHRSY05pT3Q3V2Y2SmhRdU5BczI3RnE0Um94T19Zem4xU0VvdG5ySXIxYUZScTVvbnpiRlBLb2xVeFNZbU0wUnhfaVVZOEx0M0ltdmtVQUVKT0VuaGtZbndRQUlRLUJ2a3B2MnNtN3dB?oc=5"" target=""_blank"">Mara Holdings’in genel danışmanı 505.080 dolarlık hisse sattı Yazar Investing.com</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
yahoo,en,finance,2026-04-21T23:04:29Z,"Stock market today: Dow, S&P 500, Nasdaq futures rise after Trump extends US-Iran ceasefire",https://finance.yahoo.com/markets/stocks/live/stock-market-today-dow-sp-500-nasdaq-futures-rise-after-trump-extends-us-iran-ceasefire-230429647.html,Yahoo Finance,en,
google,tr,finance,2026-04-21T22:24:04Z,Aehr Test Systems yöneticisi 610.270 dolar değerinde hisse sattı Yazar Investing.com - Investing.com Türkiye,https://news.google.com/rss/articles/CBMixAFBVV95cUxONlJYWmp3VHRXV0hvYTk2UGVOdW1pM2VYVm5SaXRBNDRxSHRYX2pJYmE2ajlhTFE3OVNjeTJBTmxsZW5pTXdBS2xCeHVnaERpMTBGR2R4ZUhHTHhrb3ZWcjNLTVU5cFNkLTZWWUdOUUFOTThJVzVPN1NqalVBT1RzWHB0aldkeU91STRzc0F3MW5VRkhOS0ZZdmZUX3Zock1iMEw2dHlXZ1FwOHpFWldCLUVsbUVETkY2OXR0bFBiNTZxUHdV?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMixAFBVV95cUxONlJYWmp3VHRXV0hvYTk2UGVOdW1pM2VYVm5SaXRBNDRxSHRYX2pJYmE2ajlhTFE3OVNjeTJBTmxsZW5pTXdBS2xCeHVnaERpMTBGR2R4ZUhHTHhrb3ZWcjNLTVU5cFNkLTZWWUdOUUFOTThJVzVPN1NqalVBT1RzWHB0aldkeU91STRzc0F3MW5VRkhOS0ZZdmZUX3Zock1iMEw2dHlXZ1FwOHpFWldCLUVsbUVETkY2OXR0bFBiNTZxUHdV?oc=5"" target=""_blank"">Aehr Test Systems yöneticisi 610.270 dolar değerinde hisse sattı Yazar Investing.com</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,tr,finance,2026-04-21T22:24:01Z,"Adaptive Biotechnologies COO 1,01 milyon dolarlık hisse sattı Yazar Investing.com - Investing.com Türkiye",https://news.google.com/rss/articles/CBMivwFBVV95cUxNakF1ei1tZl90RW9Wd0l1VXJNSHVDSjA2OE1lbXVNX2NVbUtxTWlweXNYbFc0eGZKbHNaUXA3LTM3THo5MDlJbEFoSU5zU1NZalZuQ04ycXQyMXNrdGhtX09YSVZVam1oOG5nNEhDX0g2MTJTY2pSUnNxbTBpX0loeGx0UnV5V1ZJeUdveDJqeG1VbHZXZFhfd3NhM1U5SC05Um51TFZDNVYxa0o4eUdaWDhiTXFpMldPbWRrdzIwMA?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMivwFBVV95cUxNakF1ei1tZl90RW9Wd0l1VXJNSHVDSjA2OE1lbXVNX2NVbUtxTWlweXNYbFc0eGZKbHNaUXA3LTM3THo5MDlJbEFoSU5zU1NZalZuQ04ycXQyMXNrdGhtX09YSVZVam1oOG5nNEhDX0g2MTJTY2pSUnNxbTBpX0loeGx0UnV5V1ZJeUdveDJqeG1VbHZXZFhfd3NhM1U5SC05Um51TFZDNVYxa0o4eUdaWDhiTXFpMldPbWRrdzIwMA?oc=5"" target=""_blank"">Adaptive Biotechnologies COO 1,01 milyon dolarlık hisse sattı Yazar Investing.com</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
google,tr,finance,2026-04-21T22:23:55Z,Porch Group CFO’su 65.866 dolarlık hisse sattı Yazar Investing.com - Investing.com Türkiye,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNQTIxaUVLM2Q2U3p5LXBfOU1aaTM0NEpkZ2ZUMFpJem5nMk1fcHl3QUVKQjR5dHRQNDJoVUZRZ29DUWJOOUJ2RzdJYnl2b3BPbTRZOUFNOUtza0xscW11ZHdYQlZONE50U29TNXJ3aUQ3YV9sLUxQWHNHX0Y5TTFVVFJLakRjdWhzdXFVQkxxSzVJazFnWFFTd1pabXhvM2JmUHpkb0FQNENXUQ?oc=5,Investing.com Türkiye,tr,"<a href=""https://news.google.com/rss/articles/CBMiqgFBVV95cUxNQTIxaUVLM2Q2U3p5LXBfOU1aaTM0NEpkZ2ZUMFpJem5nMk1fcHl3QUVKQjR5dHRQNDJoVUZRZ29DUWJOOUJ2RzdJYnl2b3BPbTRZOUFNOUtza0xscW11ZHdYQlZONE50U29TNXJ3aUQ3YV9sLUxQWHNHX0Y5TTFVVFJLakRjdWhzdXFVQkxxSzVJazFnWFFTd1pabXhvM2JmUHpkb0FQNENXUQ?oc=5"" target=""_blank"">Porch Group CFO’su 65.866 dolarlık hisse sattı Yazar Investing.com</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investing.com Türkiye</font>"
